"port_depart","outdate_fixed","port_destination","amiraute_destination","province_destination","substate_destination","homeport_state_1789_fr","homeport_toponyme_fr","homeport_province","commodity_standardized_fr","commodity_standardized2_fr","commodity_standardized3_fr","commodity_standardized4_fr","taxe_amount01","taxe_amount02","taxe_amount03","tonnage","tonnage_unit","tonnage_class","ship_flag_standardized_fr"
Marennes,1789-05-18,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,île d'Arz,Bretagne,Sel,,,,360,0,0,"76",tx,[51-100],français
Marennes,1789-03-21,Vannes,Vannes,Bretagne,,France,Quiberon,Bretagne,Sel,,,,180,0,0,"19",tx,[1-20],français
Marennes,1789-03-28,Le Tréport,Eu et Tréport,Normandie,,France,Aber-Ildut,Bretagne,Sel,,,,360,0,0,"56",tx,[51-100],français
Marennes,1789-04-16,Le Tréport,Eu et Tréport,Normandie,,France,Aber-Ildut,Bretagne,Sel,,,,360,0,0,"75",tx,[51-100],français
Marennes,1789-04-18,Le Tréport,Eu et Tréport,Normandie,,France,Le Conquet,Bretagne,Sel,,,,360,0,0,"67",tx,[51-100],français
Marennes,1789-04-28,Saint-Valery en Caux,Saint-Valéry-en-Caux,Normandie,,France,Aber-Ildut,Bretagne,Sel,,,,360,0,0,"75",tx,[51-100],français
Marennes,1789-04-29,Saint-Valery en Caux,Saint-Valéry-en-Caux,Normandie,,France,Saint-Briac,Bretagne,Sel,,,,360,0,0,"83",tx,[51-100],français
Marennes,1789-05-08,Saint-Valery en Caux,Saint-Valéry-en-Caux,Normandie,,France,Aber-Ildut,Bretagne,Sel,,,,360,0,0,"59",tx,[51-100],français
Marennes,1789-05-09,Saint-Valery en Caux,Saint-Valéry-en-Caux,Normandie,,France,Aber-Ildut,Bretagne,Sel,,,,360,0,0,"54",tx,[51-100],français
Marennes,1789-05-09,Saint-Valery en Caux,Saint-Valéry-en-Caux,Normandie,,France,Argenton,Bretagne,Sel,,,,360,0,0,"80",tx,[51-100],français
Marennes,1789-05-11,Saint-Valery en Caux,Saint-Valéry-en-Caux,Normandie,,France,Aber-Ildut,Bretagne,Sel,,,,360,0,0,"64",tx,[51-100],français
Marennes,1789-05-12,Saint-Valery en Caux,Saint-Valéry-en-Caux,Normandie,,France,Le Conquet,Bretagne,Sel,,,,360,0,0,"59",tx,[51-100],français
Marennes,1789-05-14,Saint-Valery en Caux,Saint-Valéry-en-Caux,Normandie,,France,Argenton,Bretagne,Sel,,,,360,0,0,"69",tx,[51-100],français
Marennes,1789-05-26,Saint-Valery en Caux,Saint-Valéry-en-Caux,Normandie,,France,Auray,Bretagne,Sel,,,,360,0,0,"116",tx,[101-200],français
Marennes,1789-05-09,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Le Conquet,Bretagne,Sel,,,,360,0,0,"59",tx,[51-100],français
Marennes,1789-05-16,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"78",tx,[51-100],français
Marennes,1789-03-30,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"77",tx,[51-100],français
Marennes,1789-04-11,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Aber-Ildut,Bretagne,Sel,,,,360,0,0,"73",tx,[51-100],français
Marennes,1789-04-17,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Aber-Ildut,Bretagne,Sel,,,,360,0,0,"69",tx,[51-100],français
Marennes,1789-04-28,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Île-aux-Moines,Bretagne,Sel,,,,360,0,0,"62",tx,[51-100],français
Marennes,1789-04-29,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"55",tx,[51-100],français
Marennes,1789-05-06,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Île-aux-Moines,Bretagne,Sel,,,,360,0,0,"73",tx,[51-100],français
Marennes,1789-05-09,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Le Conquet,Bretagne,Sel,,,,360,0,0,"58",tx,[51-100],français
Marennes,1789-05-12,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Argenton,Bretagne,Sel,,,,360,0,0,"61",tx,[51-100],français
Noirmoutier,1789-04-10,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Marennes,1789-05-14,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Argenton,Bretagne,Sel,,,,360,0,0,"80",tx,[51-100],français
Marennes,1789-05-18,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Lorient,Bretagne,Sel,,,,360,0,0,"100",tx,[51-100],français
Marennes,1789-05-20,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,île d'Oléron,Saintonge,Sel,,,,360,0,0,"87",tx,[51-100],français
Marennes,1789-05-22,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Rhuys,Bretagne,Sel,,,,240,0,0,"47",tx,[21-50],français
Marennes,1789-05-22,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"76",tx,[51-100],français
Marennes,1789-05-23,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Île-aux-Moines,Bretagne,Sel,,,,360,0,0,"71",tx,[51-100],français
Marennes,1789-05-26,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"87",tx,[51-100],français
Marennes,1789-05-26,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Le Conquet,Bretagne,Sel,,,,360,0,0,"56",tx,[51-100],français
Marennes,1789-05-27,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Landerneau,Bretagne,Sel,,,,360,0,0,"56",tx,[51-100],français
Marennes,1789-05-28,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Rhuys,Bretagne,Sel,,,,360,0,0,"64",tx,[51-100],français
Marennes,1789-06-03,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"67",tx,[51-100],français
Ars-en-Ré,1789-02-17,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"56",tx,[51-100],français
Ars-en-Ré,1789-01-22,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"120",tx,[101-200],français
Ars-en-Ré,1789-01-31,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"50",tx,[21-50],français
Ars-en-Ré,1789-03-08,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Briac,Bretagne,Sel,,,,360,0,0,"50",tx,[21-50],français
Ars-en-Ré,1789-04-06,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"60",tx,[51-100],français
Ars-en-Ré,1789-08-22,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"60",tx,[51-100],français
Ars-en-Ré,1789-09-23,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"80",tx,[51-100],français
Ars-en-Ré,1789-09-24,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,240,0,0,"42",tx,[21-50],français
Ars-en-Ré,1789-10-24,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"50",tx,[21-50],français
Ars-en-Ré,1789-11-04,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"155",tx,[101-200],français
Ars-en-Ré,1789-11-10,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"53",tx,[51-100],français
Ars-en-Ré,1789-11-13,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"65",tx,[51-100],français
Ars-en-Ré,1789-11-15,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"163",tx,[101-200],français
Ars-en-Ré,1789-12-01,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"52",tx,[51-100],français
Ars-en-Ré,1789-12-07,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,240,0,0,"40",tx,[21-50],français
Ars-en-Ré,1789-12-14,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"85",tx,[51-100],français
Ars-en-Ré,1789-12-28,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"65",tx,[51-100],français
Marennes,1789-01-30,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"109",tx,[101-200],français
Marennes,1789-04-10,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,240,0,0,"47",tx,[21-50],français
Marennes,1789-09-23,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"78",tx,[51-100],français
Marennes,1789-12-21,Saint-Malo,Saint-Malo,Bretagne,,France,île-de-Bréhat,Bretagne,Sel,,,,360,0,0,"56",tx,[51-100],français
Ars-en-Ré,1789-12-23,Saint-Jean-de-Luz ,Bayonne,Guyenne,,France,Quiberon,Bretagne,Sel,,,,360,0,0,"50",tx,[21-50],français
Ars-en-Ré,1789-12-24,Saint-Jean-de-Luz ,Bayonne,Guyenne,,France,Saint-Jean-de-Luz ,Guyenne,Sel,,,,240,0,0,"40",tx,[21-50],français
Ars-en-Ré,1789-03-14,Saint-Brieuc,Saint-Brieuc,Bretagne,,France,Saint-Brieuc,Bretagne,Sel,,,,360,0,0,"150",tx,[101-200],français
Ars-en-Ré,1789-03-16,Saint-Brieuc,Saint-Brieuc,Bretagne,,France,Saint-Brieuc,Bretagne,Sel,,,,360,0,0,"54",tx,[51-100],français
Ars-en-Ré,1789-11-04,Saint-Brieuc,Saint-Brieuc,Bretagne,,France,Saint-Brieuc,Bretagne,Sel,,,,360,0,0,"55",tx,[51-100],français
Marennes,1789-12-22,Saint-Brieuc,Saint-Brieuc,Bretagne,,France,Saint-Brieuc,Bretagne,Sel,,,,360,0,0,"107",tx,[101-200],français
Marennes,1789-04-25,Saint-Brieuc,Saint-Brieuc,Bretagne,,France,Quiberon,Bretagne,Sel,,,,240,0,0,"40",tx,[21-50],français
Beauvoir-sur-Mer,1789-03-11,Redon,Vannes,Bretagne,,France,Méan,Bretagne,Sel,,,,240,0,0,"44",tx,[21-50],français
île de Bouin,1789-02-12,Redon,Vannes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,54,180,0,"26",tx,[21-50],français
île de Bouin,1789-08-22,Redon,Vannes,Bretagne,,France,Bourgneuf,Bretagne,Sel,,,,180,54,0,"25",tx,[21-50],français
île de Bouin,1789-08-22,Redon,Vannes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,72,240,0,"32",tx,[21-50],français
Beauvoir-sur-Mer,1789-03-04,Redon,Vannes,Bretagne,,France,Bourgneuf,Bretagne,Sel,,,,180,0,0,"25",tx,[21-50],français
île de Bouin,1789-09-04,Redon,Vannes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,180,54,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-04-21,Redon,Vannes,Bretagne,,France,Méan,Bretagne,Sel,,,,240,0,0,"44",tx,[21-50],français
île de Bouin,1789-09-04,Redon,Vannes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,72,240,0,"32",tx,[21-50],français
Beauvoir-sur-Mer,1789-02-19,Redon,Vannes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,180,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-03-12,Redon,Vannes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,180,0,0,"22",tx,[21-50],français
Beauvoir-sur-Mer,1789-04-23,Redon,Vannes,Bretagne,,France,Méan,Bretagne,Sel,,,,240,0,0,"36",tx,[21-50],français
Beauvoir-sur-Mer,1789-05-11,Redon,Vannes,Bretagne,,France,Méan,Bretagne,Sel,,,,240,0,0,"44",tx,[21-50],français
Beauvoir-sur-Mer,1789-08-31,Redon,Vannes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"17",tx,[1-20],français
Beauvoir-sur-Mer,1789-09-15,Redon,Vannes,Bretagne,,France,Méan,Bretagne,Sel,,,,240,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-09-17,Redon,Vannes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-09-29,Redon,Vannes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,240,0,0,"45",tx,[21-50],français
Beauvoir-sur-Mer,1789-09-30,Redon,Vannes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,240,0,0,"40",tx,[21-50],français
Noirmoutier,1789-02-13,Redon,Vannes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,240,0,0,"41",tx,[21-50],français
Noirmoutier,1789-02-28,Quimper,Quimper,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"15",tx,[1-20],français
Noirmoutier,1789-12-05,Quimper,Quimper,Bretagne,,France,Paimpol,Bretagne,Sel,,,,180,0,0,"14",tx,[1-20],français
Beauvoir-sur-Mer,1789-03-11,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-03-11,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-03-11,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,240,0,0,"44",tx,[21-50],français
Beauvoir-sur-Mer,1789-03-11,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"25",tx,[21-50],français
Beauvoir-sur-Mer,1789-03-12,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-03-14,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,180,0,0,"26",tx,[21-50],français
Beauvoir-sur-Mer,1789-03-16,Nantes,Nantes,Bretagne,,,,,Sel,,,,240,0,0,"37",tx,[21-50],français
Beauvoir-sur-Mer,1789-03-16,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-06-05,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-03-19,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,Sel,,,,240,0,0,"46",tx,[21-50],français
Beauvoir-sur-Mer,1789-03-27,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-03-28,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,240,0,0,"34",tx,[21-50],français
Beauvoir-sur-Mer,1789-04-02,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-05-02,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,240,0,0,"34",tx,[21-50],français
Beauvoir-sur-Mer,1789-05-09,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-05-23,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-05-26,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-05-26,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,240,0,0,"34",tx,[21-50],français
Beauvoir-sur-Mer,1789-07-07,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,240,0,0,"34",tx,[21-50],français
Beauvoir-sur-Mer,1789-07-07,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-08-20,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,240,0,0,"36",tx,[21-50],français
Beauvoir-sur-Mer,1789-08-22,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,180,0,0,"22",tx,[21-50],français
Beauvoir-sur-Mer,1789-09-07,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-09-14,Nantes,Nantes,Bretagne,,France,île d'Yeu,Poitou,Sel,,,,240,0,0,"42",tx,[21-50],français
Beauvoir-sur-Mer,1789-09-15,Nantes,Nantes,Bretagne,,France,Rhuys,Bretagne,Sel,,,,240,0,0,"48",tx,[21-50],français
Beauvoir-sur-Mer,1789-09-17,Nantes,Nantes,Bretagne,,France,île d'Yeu,Poitou,Sel,,,,180,0,0,"17",tx,[1-20],français
Beauvoir-sur-Mer,1789-09-21,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-09-21,Nantes,Nantes,Bretagne,,France,La Rochelle,Aunis,Sel,,,,240,0,0,"40",tx,[21-50],français
Noirmoutier,1789-04-10,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"20",tx,[1-20],français
Beauvoir-sur-Mer,1789-09-25,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,240,0,0,"40",tx,[21-50],français
Beauvoir-sur-Mer,1789-10-05,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,Sel,,,,360,0,0,"60",tx,[51-100],français
Beauvoir-sur-Mer,1789-10-09,Nantes,Nantes,Bretagne,,France,île d'Yeu,Poitou,Sel,,,,180,0,0,"13",tx,[1-20],français
Beauvoir-sur-Mer,1789-10-14,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,Sel,,,,360,0,0,"95",tx,[51-100],français
Beauvoir-sur-Mer,1789-12-03,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Beauvoir-sur-Mer,1789-12-03,Nantes,Nantes,Bretagne,,France,île d'Yeu,Poitou,Sel,,,,180,0,0,"18",tx,[1-20],français
île de Bouin,1789-04-20,Nantes,Nantes,Bretagne,,France,Bourgneuf,Bretagne,Sel,,,,180,54,0,"16",tx,[1-20],français
île de Bouin,1789-04-20,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,54,180,0,"28",tx,[21-50],français
île de Bouin,1789-04-29,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,54,180,0,"20",tx,[1-20],français
île de Bouin,1789-05-01,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,54,0,"28",tx,[21-50],français
île de Bouin,1789-05-27,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,54,0,"28",tx,[21-50],français
île de Bouin,1789-05-27,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,54,180,0,"25",tx,[21-50],français
île de Bouin,1789-05-01,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,240,72,0,"35",tx,[21-50],français
Noirmoutier,1789-03-29,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"20",tx,[1-20],français
île de Bouin,1789-05-01,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,54,180,0,"28",tx,[21-50],français
île de Bouin,1789-05-01,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,54,0,"25",tx,[21-50],français
île de Bouin,1789-05-01,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,180,54,0,"28",tx,[21-50],français
île de Bouin,1789-05-01,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,180,54,0,"26",tx,[21-50],français
île de Bouin,1789-05-01,Nantes,Nantes,Bretagne,,France,Bourgneuf,Bretagne,Sel,,,,54,180,0,"16",tx,[1-20],français
île de Bouin,1789-05-01,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,54,180,0,"15",tx,[1-20],français
Noirmoutier,1789-03-05,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"18",tx,[1-20],français
Noirmoutier,1789-04-08,Nantes,Nantes,Bretagne,,France,Sarzeau,Bretagne,Sel,,,,240,0,0,"33",tx,[21-50],français
île de Bouin,1789-05-27,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,54,180,0,"15",tx,[1-20],français
île de Bouin,1789-06-04,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,180,54,0,"24",tx,[21-50],français
île de Bouin,1789-06-04,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,54,0,"20",tx,[1-20],français
Noirmoutier,1789-03-23,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,120,0,0,"4",tx,[1-20],français
île de Bouin,1789-08-05,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,54,0,"28",tx,[21-50],français
île de Bouin,1789-06-10,Nantes,Nantes,Bretagne,,France,Bourgneuf,Bretagne,Sel,,,,54,180,0,"16",tx,[1-20],français
île de Bouin,1789-06-10,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,180,54,0,"22",tx,[21-50],français
Noirmoutier,1789-04-25,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
île de Bouin,1789-07-24,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,54,180,0,"22",tx,[21-50],français
Noirmoutier,1789-03-28,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,240,0,0,"40",tx,[21-50],français
île de Bouin,1789-08-05,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,54,180,0,"28",tx,[21-50],français
île de Bouin,1789-08-17,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,54,180,0,"26",tx,[21-50],français
Noirmoutier,1789-04-10,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
île de Bouin,1789-09-04,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,180,54,0,"28",tx,[21-50],français
Noirmoutier,1789-03-29,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"17",tx,[1-20],français
île de Bouin,1789-10-03,Nantes,Nantes,Bretagne,,,,,Sel,,,,240,72,0,"37",tx,[21-50],français
île de Bouin,1789-09-04,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,Sel,,,,360,108,0,"80",tx,[51-100],français
île de Bouin,1789-09-04,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,54,0,"18",tx,[1-20],français
île de Bouin,1789-09-04,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,180,54,0,"26",tx,[21-50],français
île de Bouin,1789-09-07,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,54,0,"28",tx,[21-50],français
île de Bouin,1789-10-03,Nantes,Nantes,Bretagne,,France,Pornic,Bretagne,Sel,,,,54,180,0,"15",tx,[1-20],français
île de Bouin,1789-09-21,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,54,180,0,"15",tx,[1-20],français
Noirmoutier,1789-04-10,Nantes,Nantes,Bretagne,,France,Belle-Île-en-Mer,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
île de Bouin,1789-09-21,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,54,0,"18",tx,[1-20],français
île de Bouin,1789-09-21,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,Sel,,,,360,108,0,"80",tx,[51-100],français
île de Bouin,1789-09-21,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,180,54,0,"26",tx,[21-50],français
île de Bouin,1789-09-21,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,54,180,0,"22",tx,[21-50],français
île de Bouin,1789-10-01,Nantes,Nantes,Bretagne,,France,Belle-Île-en-Mer,Bretagne,Sel,,,,180,54,0,"22",tx,[21-50],français
île de Bouin,1789-10-03,Nantes,Nantes,Bretagne,,France,Saint-Savinien,Saintonge,Sel,,,,180,54,0,"18",tx,[1-20],français
île de Bouin,1789-10-03,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,54,180,0,"15",tx,[1-20],français
île de Bouin,1789-10-04,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,54,180,0,"28",tx,[21-50],français
île de Bouin,1789-10-04,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,Sel,,,,108,360,0,"80",tx,[51-100],français
Marennes,1789-12-07,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,Sel,,,,360,0,0,"121",tx,[101-200],français
Noirmoutier,1789-04-08,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"28",tx,[21-50],français
Noirmoutier,1789-04-11,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"17",tx,[1-20],français
Noirmoutier,1789-04-11,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"17",tx,[1-20],français
Noirmoutier,1789-04-11,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"21",tx,[21-50],français
Noirmoutier,1789-04-11,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"18",tx,[1-20],français
Noirmoutier,1789-04-11,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"28",tx,[21-50],français
Noirmoutier,1789-04-11,Nantes,Nantes,Bretagne,,France,île d'Yeu,Poitou,Sel,,,,180,0,0,"17",tx,[1-20],français
Noirmoutier,1789-04-11,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"10",tx,[1-20],français
Noirmoutier,1789-04-23,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Noirmoutier,1789-04-24,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"11",tx,[1-20],français
